135,356,621,858,1117,1354,1615,1856,2108,2352,2604,2850,3103,3345,3605,3844,4089,4337,4582,4838,5079,5330,5575,5828,6072,6322,6563,6825,7072,7324,7568,7812,8064,8318,8555,8810,9050,9313,9556,9811,10055,10302,10542,10804,11050,11304,11551,11696,12051,12288,12549,12789,13060,13288,13546,13769,14054,14292,14538,14782,15030,15268,15466,15800,132,365,629,863,1107,1355,1613,1855,2102,2347,2602,2845,3103,3345,3604,3842,4083,4340,4587,4839,5087,5337,5581,5840,6082,6327,6586,6841,7081,7318,7582,7839,8087,8326,8571,8821,9069,9319,9573,9783,10082,10335,10566,10833,11084,11335,11569,11830,12074,12294,12574,12827,13075,13308,13567,13811,14075,14320,14568,14813,15063,15311,15564,15814
106,340,603,848,1107,1356,1611,1850,2104,2345,2604,2846,3103,3346,3602,3844,4097,4341,4585,4842,5081,5339,5583,5838,6085,6336,6577,6836,7078,7329,7584,7839,8078,8323,8564,8825,9070,9321,9559,9827,10075,10335,10570,10825,11077,11331,11566,11835,12073,12325,12568,12836,13059,13331,13574,13819,14082,14317,14592,14817,15062,15294,15579,15809,119,352,605,849,1106,1352,1607,1847,2105,2343,2599,2846,3101,3346,3604,3843,4088,4342,4585,4841,5083,5340,5584,5842,6080,6338,6578,6838,7082,7337,7587,7843,8085,8328,8564,8829,9076,9335,9581,9830,10100,10342,10605,10864,11103,11372,11598,11870,12097,12348,12588,12853,13099,13349,13607,13864,14106,14356,14586,14835,15106,15360,15599,15845
106,339,596,844,1098,1343,1603,1850,2105,2343,2599,2846,3098,3346,3605,3844,4096,4342,4586,4845,5089,5343,5585,5851,6084,6344,6591,6827,7104,7353,7591,7850,8099,8345,8590,8853,9098,9352,9559,9862,10100,10372,10601,10872,11109,11321,11593,11851,12100,12353,12586,12850,13094,13363,13598,13860,14094,14351,14608,14842,15103,15338,15605,15898,93,330,582,832,1090,1342,1599,1838,2092,2334,2598,2836,3099,3342,3604,3844,4091,4348,4590,4848,5095,5341,5595,5844,6095,6343,6592,6858,7103,7363,7607,7861,8103,8318,8599,8855,9095,9351,9594,9858,10100,10362,10609,10862,11112,11371,11619,11871,12121,12346,12619,12871,13122,13372,13621,13879,14134,14391,14628,14884,15146,15390,15645,15893
103,332,596,856,1096,1332,1594,1838,2089,2334,2597,2839,3101,3340,3598,3843,4100,4343,4578,4849,5093,5347,5588,5851,6097,6348,6597,6853,7093,7352,7595,7861,8102,8350,8598,8849,9105,9355,9602,9862,10098,10359,10608,10862,11101,11363,11604,11872,12125,12341,12615,12868,13114,13376,13614,13863,14134,14337,14581,14885,15100,15359,15583,15866,105,337,599,845,1095,1337,1599,1858,2096,2337,2595,2843,3102,3342,3603,3846,4084,4341,4585,4841,5085,5346,5586,5850,6092,6343,6585,6842,7090,7342,7589,7845,8092,8342,8590,8851,9093,9338,9573,9833,10088,10286,10590,10854,11105,11353,11586,11850,12101,12353,12589,12837,13085,13245,13578,13855,14100,14358,14527,14869,15111,15319,15600,15852
115,349,595,844,1104,1343,1603,1837,2103,2340,2603,2845,3100,3344,3603,3842,4098,4344,4584,4842,5091,5347,5590,5853,6089,6349,6591,6850,7094,7354,7596,7858,8106,8347,8601,8842,9100,9327,9584,9839,10089,10343,10590,10847,11078,11357,11616,11864,12108,12344,12597,12863,13114,13356,13611,13866,14104,14339,14592,14843,15096,15361,15628,15844,105,342,597,846,1096,1346,1597,1850,2099,2343,2598,2844,3105,3345,3601,3845,4098,4344,4588,4844,5089,5345,5587,5850,6095,6341,6585,6826,7094,7348,7589,7858,8106,8346,8593,8851,9095,9334,9597,9859,10095,10349,10596,10866,11100,11364,11592,11854,12106,12360,12612,12859,13081,13360,13613,13882,14120,14368,14569,14873,15136,15380,15647,15867
116,340,606,848,1101,1344,1606,1849,2098,2343,2601,2847,3101,3347,3604,3844,4097,4347,4581,4843,5088,5341,5581,5844,6085,6338,6582,6835,7067,7344,7585,7840,8086,8337,8576,8823,9080,9327,9580,9846,10088,10250,10568,10819,11074,11320,11577,11753,12083,12326,12576,12830,13098,13346,13564,13804,14073,14322,14583,14825,15069,15314,15602,15823,120,353,607,848,1128,1350,1605,1855,2103,2341,2602,2846,3103,3346,3610,3847,4086,4336,4579,4841,5086,5334,5580,5843,6085,6339,6578,6841,7083,7341,7588,7835,8090,8324,8571,8836,9080,9322,9581,9770,10069,10327,10568,10815,11071,11324,11574,11832,12079,12338,12565,12817,13063,13336,13576,13820,14083,14317,14588,14809,15077,15337,15532,15803
114,352,624,848,1101,1351,1611,1850,2100,2347,2601,2844,3105,3343,3604,3843,4085,4341,4587,4837,5085,5341,5582,5841,6080,6331,6584,6837,7078,7336,7581,7846,8088,8327,8563,8827,9074,9321,9571,9842,10075,10328,10572,10827,11083,11316,11549,11830,12063,12314,12571,12819,13075,13329,13576,13820,14072,14299,14570,14797,15070,15320,15561,15815,119,347,606,848,1103,1345,1612,1849,2107,2344,2603,2847,3100,3343,3608,3847,4101,4341,4588,4841,5086,5340,5586,5846,6080,6336,6579,6835,7068,7290,7577,7829,8078,8327,8561,8831,9075,9319,9563,9819,10073,10325,10570,10825,11067,11335,11585,11843,12085,12332,12587,12838,13079,13331,13562,13843,14056,14324,14577,14817,15094,15330,15571,15826
123,348,607,849,1106,1345,1606,1850,2099,2344,2602,2843,3103,3346,3606,3844,4096,4340,4576,4841,5087,5338,5583,5840,6087,6338,6566,6807,7086,7341,7580,7839,8089,8336,8563,8826,9080,9331,9576,9830,10044,10325,10563,10834,11079,11329,11524,11825,12089,12341,12555,12835,13079,13312,13574,13806,14078,14319,14582,14820,15071,15304,15550,15804,131,358,619,856,1107,1348,1615,1852,2095,2343,2601,2847,3100,3347,3603,3852,4085,4343,4586,4841,5082,5339,5585,5841,6089,6338,6579,6836,7085,7342,7576,7842,8074,8329,8581,8825,9065,9326,9575,9834,10072,10333,10571,10830,11075,11335,11562,11829,12080,12330,12574,12830,13131,13374,13528,13890,14125,14388,14645,14880,15132,15398,15623,15899
94,336,591,839,1097,1338,1596,1845,2092,2342,2597,2840,3099,3339,3605,3848,4096,4342,4589,4832,5076,5339,5580,5838,6086,6339,6578,6840,7081,7337,7586,7843,8085,8329,8577,8837,9082,9322,9572,9833,10075,10328,10573,10831,11077,11323,11573,11837,12078,12320,12563,12826,13089,13334,13574,13797,14082,14317,14578,14831,15069,15338,15531,15834,117,348,602,850,1101,1345,1598,1844,2089,2337,2599,2847,3102,3346,3604,3846,4089,4343,4588,4841,5083,5336,5580,5841,6084,6336,6561,6838,7075,7338,7580,7833,8074,8316,8568,8832,9078,9336,9576,9837,10062,10324,10560,10823,11070,11329,11526,11828,12059,12325,12556,12794,13065,13311,13573,13808,14055,14318,14572,14800,15069,15322,15578,15826
116,349,599,851,1107,1346,1608,1851,2101,2341,2602,2848,3101,3346,3603,3844,4094,4339,4572,4844,5085,5341,5582,5843,6082,6341,6579,6835,7082,7338,7580,7837,8082,8332,8577,8832,9070,9335,9569,9834,10071,10323,10577,10835,11077,11324,11565,11825,12064,12309,12549,12791,13057,13306,13546,13695,14060,14307,14578,14801,15100,15293,15543,15767,117,352,608,853,1106,1347,1603,1843,2106,2340,2610,2847,3103,3347,3601,3845,4099,4340,4586,4844,5084,5341,5584,5850,6095,6347,6594,6836,7086,7339,7580,7833,8084,8319,8565,8819,9066,9319,9554,9814,10057,10313,10552,10813,11024,11315,11586,11825,12056,12320,12558,12794,13057,13294,13558,13792,14084,14317,14565,14800,15073,15320,15575,15798
