12665,15815,15817,12692,7794,2782,268,854,4782,9712,14183,16302,14947,10917,5484,1480,36,2039,6580,11730,15507,16075,13652,8653,3709,596,616,3667,8572,13710,16135,15513,11748,6590,2226,219,1412,5411,10962,14901,16284,14220,9816,4667,815,279,2752,7777,12643,15790,15896,12690,7852,2780,300,840,4697,9750,14137,16319,14947,10917,5503,1344,110,2164,6575,11661,15523,16146,13680,8619,3724,569,559,3612,8575,13608,16128,15507,11683,6687,2206,130,1424,5440,10913,14893,16279,14233,9812,4755,885,230,2746,7796,12635,15809,15862,12861,7843,2778,259,790,4729,9761,14168,16277,14893,10939,5505,1467,128,2074,6582,11619,15516,16147,13653,8608,3719,601,548,3707,8531,13610,16139,15558
11686,6632,2213,94,1444,5453,10900,14913,16294,14204,9800,4734,887,222,2739,7796,12643,15815,15825,12656,7839,2753,247,856,4684,9760,14173,16285,14970,10936,5504,1459,109,2199,6581,11618,15459,16152,13651,8600,3741,566,544,3678,8548,13609,16134,15538,11686,6613,2215,103,1430,5446,10895,14913,16262,14198,9824,4765,866,261,2740,7773,12618,15816,15816,12717,7811,2783,267,844,4693,9769,14174,16279,14970,10924,5477,1485,109,2175,6589,11647,15488,16125,13636,8613,3737,575,559,3695,8516,13630,16135,15513,11690,6609,2195,97,1547,5441,10898,14943,16300,14214,9802,4754,932,234,2767,7783,12664,15795,15847,12711,7888,2767,238,904,4710,9779,14175,16267,14930,10949,5525,1493
114,2176,6507,11697,15544,16147,13672,8590,3715,568,544,3840,8551,13598,16145,15452,11752,6644,2204,115,1421,5341,10891,14948,16284,14224,9786,4717,911,193,2745,7717,12688,15819,15797,12686,7829,2794,269,868,4603,9882,14163,16225,14910,10954,5497,1435,43,2259,6629,11629,15530,16118,13664,8598,3741,613,623,3663,8564,13553,16129,15543,11721,6555,2239,84,1443,5425,10889,14925,16277,14312,9772,4785,827,172,2741,7802,12671,15795,15817,12721,7861,2740,343,810,4596,9813,14171,16280,14844,10997,5508,1462,99,2123,6558,11632,15518,16198,13644,8601,3754,556,555,3675,8547,13620,16113,15563,11693,6642,2216,124,1435,5459,10944,14850,16247,14226,9805,4761,923,221,2738,7764
12632,15800,15846,12720,7879,2777,278,877,4657,9744,14157,16295,14942,10860,5463,1347,102,2270,6604,11650,15503,16175,13654,8612,3719,609,556,3686,8534,13597,16130,15533,11662,6634,2210,118,1427,5434,10923,14838,16268,14193,9799,4751,889,230,2733,7783,12634,15819,15746,12824,7809,2779,285,857,4714,9753,14121,16284,14940,10947,5454,1507,160,2180,6611,11622,15513,16143,13640,8612,3714,578,608,3685,8545,13596,16082,15552,11696,6646,2205,115,1437,5436,10872,14918,16251,14234,9804,4741,889,222,2738,7779,12659,15806,15810,12726,7842,2788,277,802,4715,9752,14190,16291,14948,10956,5493,1467,162,2178,6574,11629,15531,16105,13662,8614,3724,585,555,3668,8551,13486,16124,15506
11703,6679,2162,100,1436,5444,10897,14939,16288,14194,9824,4765,901,237,2722,7793,12671,15802,15816,12720,7835,2774,266,861,4734,9746,14188,16293,14923,10957,5501,1465,94,2172,6594,11606,15521,16107,13653,8602,3799,583,574,3668,8533,13602,16124,15531,11704,6624,2230,153,1443,5423,10882,14913,16294,14188,9821,4749,857,260,2746,7744,12654,15818,15832,12714,7858,2756,259,851,4692,9776,14176,16254,15128,10984,5523,1444,131,2226,6579,11651,15445,16193,13642,8632,3727,580,450,3687,8557,13619,16131,15509,11650,6675,2128,77,1474,5463,10877,14927,16280,14175,9810,4718,817,238,2750,7776,12630,15753,15805,12748,7821,2792,276,898,4700,9707,14161,16252,14951,10902,5498,1484
107,2169,6613,11614,15537,16126,13575,8607,3753,597,583,3673,8561,13604,16127,15620,11755,6720,2180,115,1452,5449,10875,14898,16299,14223,9823,4716,843,222,2799,7730,12688,15805,15779,12761,7830,2834,284,828,4735,9709,14082,16288,14942,10961,5436,1487,66,2155,6681,11652,15518,16187,13683,8591,3718,570,566,3617,8568,13592,16204,15533,11687,6654,2220,129,1369,5454,10831,14911,16268,14218,9786,4764,898,272,2728,7823,12654,15833,15826,12721,7809,2775,250,852,4706,9787,14124,16270,14950,10957,5524,1445,122,2184,6608,11628,15523,16142,13597,8602,3718,575,579,3687,8531,13599,16130,15544,11656,6644,2222,94,1455,5443,10904,14916,16303,14246,9777,4773,868,252,2725,7789
12611,15797,15831,12671,7841,2778,248,864,4685,9780,14156,16291,14940,10949,5521,1471,101,2153,6604,11695,15494,16154,13666,8596,3720,595,595,3701,8375,13567,16124,15543,11681,6612,2237,94,1454,5443,10897,14816,16260,14190,9819,4768,898,254,2751,7784,12587,15808,15802,12733,7845,2681,226,893,4717,9752,14185,16303,14946,10961,5498,1485,106,2161,6575,11646,15502,16145,13651,8622,3725,576,492,3662,8573,13580,16123,15532,11680,6622,2196,101,1439,5444,10900,14960,16279,14228,9822,4763,889,245,2750,7776,12680,15821,15802,12706,7855,2772,196,883,4695,9752,14174,16276,14965,10952,5470,1479,116,2195,6591,11644,15462,16135,13654,8621,3727,592,577,3644,8559,13623,16134,15529
11643,6652,2215,122,1456,5480,10886,14911,16288,14211,9696,4778,872,197,2701,7766,12559,15817,15725,12742,7819,2773,348,877,4768,9727,14154,16271,14938,10992,5504,1452,70,2394,6573,11609,15504,16195,13661,8586,3717,580,582,3667,8501,13561,16112,15538,11647,6648,2113,86,1481,5482,10898,14919,16250,14158,9792,4763,885,200,2762,7826,12671,15863,15822,12688,7805,2862,191,873,4735,9744,14048,16264,14941,10883,5469,1462,144,2166,6725,11619,15517,16138,13651,8552,3546,595,496,3616,8593,13578,16208,15533,11748,6612,2290,107,1462,5450,10866,14895,16243,14088,9765,4748,863,257,2662,7784,12644,15794,15855,12623,7850,2813,272,934,4705,9765,14136,16277,14966,10939,5448,1443
76,2145,6595,11590,15543,16130,13644,8633,3710,606,601,3678,8578,13621,16136,15534,11665,6629,2204,95,1434,5445,10894,14920,16278,14151,9829,4764,896,263,2730,7767,12662,15797,15816,12738,7820,2783,265,872,4724,9752,14188,16323,14934,10891,5514,1471,71,2176,6553,11626,15504,16096,13637,8621,3751,578,548,3663,8562,13593,16145,15526,11689,6649,2208,104,1424,5421,10906,14914,16254,14198,9803,4761,932,227,2743,7806,12662,15867,15872,12699,7830,2800,252,850,4724,9748,14053,16242,14946,10954,5479,1461,98,2159,6611,11635,15498,16146,13656,8609,3733,588,557,3696,8551,13597,16155,15536,11680,6675,2151,112,1483,5440,10930,14918,16275,14070,9812,4771,886,238,2734,7772
12653,15793,15835,12693,7821,2790,262,854,4722,9721,14160,16286,14943,10902,5495,1485,125,2173,6576,11642,15521,16149,13663,8612,3738,580,571,3684,8551,13620,16108,15521,11687,6609,2250,101,1456,5434,10783,14845,16282,14206,9804,4752,894,209,2680,7775,12670,15800,15815,12753,7764,2781,277,835,4708,9774,14167,16264,14955,10946,5485,1456,109,2182,6594,11618,15493,16144,13629,8605,3731,557,578,3734,8477,13593,16134,15562,11698,6631,2157,96,1427,5465,10910,14913,16261,14214,9788,4760,853,235,2637,7787,12705,15798,15807,12704,7763,2803,326,893,4711,9757,14188,16297,14838,10978,5483,1494,105,2182,6643,11603,15508,16146,13638,8629,3852,563,549,3679,8521,13664,16104,15590
